n
"{label:孙子,source:老罗伯特·麦格的父亲,target:小罗伯特·麦格}"
"{label:孙女,source:老罗伯特·麦格的父亲,target:米勒娃·麦格}"
"{label:儿子,source:老罗伯特·麦格的父亲,target:老罗伯特·麦格}"
"{label:孙子,source:老罗伯特·麦格的父亲,target:马尔科姆·麦格}"
"{label:妻子,source:老罗伯特·麦格的父亲,target:麦格夫人}"
"{source:考迈克·奥布莱恩,label:从属,target:美国魔法国会}"
"{source:肯尼思·托勒,label:从属,target:霍格沃茨魔法学校}"
"{label:从属,source:胖修士,target:天主教堂}"
"{label:从属,source:胖修士,target:霍格沃茨魔法学校}"
"{source:芒戈·麦克达夫,label:从属,target:美国魔法国会}"
"{source:芙蓉·德拉库尔,label:弟弟,target:乔治·韦斯莱}"
"{source:芙蓉·德拉库尔,label:公公,target:亚瑟·韦斯莱}"
"{source:芙蓉·德拉库尔,label:从属,target:凤凰社}"
"{source:芙蓉·德拉库尔,label:妹妹,target:加布丽·德拉库尔}"
"{source:芙蓉·德拉库尔,label:同门,target:卢修斯·马尔福}"
"{source:芙蓉·德拉库尔,label:从属,target:古灵阁巫师银行}"
"{source:芙蓉·德拉库尔,label:从属,target:哈利·波特}"
"{source:芙蓉·德拉库尔,label:妹夫,target:哈利·波特}"
"{source:芙蓉·德拉库尔,label:同门,target:塞德里克·迪戈里}"
"{source:芙蓉·德拉库尔,label:女儿,target:多米尼克·韦斯莱}"
"{source:芙蓉·德拉库尔,label:嫂子,target:奥黛丽·韦斯莱}"
"{source:芙蓉·德拉库尔,label:嫂子,target:安吉利娜·约翰逊}"
"{source:芙蓉·德拉库尔,label:从属,target:布斯巴顿魔法学院}"
"{source:芙蓉·德拉库尔,label:弟弟,target:弗雷德·韦斯莱}"
"{source:芙蓉·德拉库尔,label:外甥,target:弗雷德·韦斯莱二世}"
"{source:芙蓉·德拉库尔,label:父亲,target:德拉库尔先生}"
"{source:芙蓉·德拉库尔,label:从属,target:德拉库尔家族}"
"{source:芙蓉·德拉库尔,label:弟弟,target:查理·韦斯莱}"
"{source:芙蓉·德拉库尔,label:丈夫,target:比尔·韦斯莱}"
"{source:芙蓉·德拉库尔,label:弟弟,target:珀西·韦斯莱}"
"{source:芙蓉·德拉库尔,label:同门,target:纳威·隆巴顿}"
"{source:芙蓉·德拉库尔,label:女儿,target:维克托娃·韦斯莱}"
"{source:芙蓉·德拉库尔,label:外甥女,target:罗丝·韦斯莱}"
"{source:芙蓉·德拉库尔,label:外甥女,target:罗克珊·韦斯莱}"
"{source:芙蓉·德拉库尔,label:弟弟,target:罗恩·韦斯莱}"
"{source:芙蓉·德拉库尔,label:侄女,target:莉莉·卢娜·波特}"
"{source:芙蓉·德拉库尔,label:婆婆,target:莫丽·韦斯莱}"
"{source:芙蓉·德拉库尔,label:外甥女,target:莫丽·韦斯莱二世}"
"{source:芙蓉·德拉库尔,label:侄子,target:詹姆·小天狼星·波特}"
"{source:芙蓉·德拉库尔,label:弟媳,target:赫敏·格兰杰}"
"{source:芙蓉·德拉库尔,label:儿子,target:路易·韦斯莱}"
"{source:芙蓉·德拉库尔,label:小姑,target:金妮·韦斯莱}"
"{source:芙蓉·德拉库尔,label:侄子,target:阿不思·西弗勒斯·波特}"
"{source:芙蓉·德拉库尔,label:母亲,target:阿波琳·德拉库尔}"
"{source:芙蓉·德拉库尔,label:外甥,target:雨果·韦斯莱}"
"{source:芙蓉·德拉库尔,label:外甥女,target:露西·韦斯莱}"
"{source:芙蓉·德拉库尔,label:亲家,target:韦斯莱家族}"
"{source:芙蓉·德拉库尔,label:从属,target:韦斯莱家族}"
"{source:芬里尔·格雷伯克,label:从属,target:伏地魔}"
"{source:芬里尔·格雷伯克,label:从属,target:搜捕队员}"
"{source:芬里尔·格雷伯克,label:从属,target:狼人军队}"
"{source:芬里尔·格雷伯克,label:从属,target:食死徒(非正式成员)}"
"{source:苏珊·博恩斯,label:祖父,target:博恩斯先生}"
"{source:苏珊·博恩斯,label:婶婶,target:博恩斯夫人}"
"{source:苏珊·博恩斯,label:祖母,target:博恩斯夫人}"
"{source:苏珊·博恩斯,label:从属,target:博恩斯家庭}"
"{source:苏珊·博恩斯,label:叔叔,target:埃德加·博恩斯}"
"{source:苏珊·博恩斯,label:堂兄弟,target:埃德加·博恩斯的孩子}"
"{source:苏珊·博恩斯,label:同门,target:芙蓉·德拉库尔}"
"{source:苏珊·博恩斯,label:从属,target:赫奇帕奇学院}"
"{source:苏珊·博恩斯,label:从属,target:邓布利多军}"
"{source:苏珊·博恩斯,label:姑姑,target:阿米莉亚·博恩斯}"
"{source:苏珊·博恩斯,label:从属,target:霍格沃茨魔法学校}"
"{source:莉莉·伊万斯,label:父亲,target:伊万斯先生}"
"{source:莉莉·伊万斯,label:母亲,target:伊万斯夫人}"
"{source:莉莉·伊万斯,label:从属,target:伊万斯家庭}"
"{source:莉莉·伊万斯,label:原姓伊万斯,target:佩妮·德思礼}"
"{source:莉莉·伊万斯,label:从属,target:凤凰社}"
"{source:莉莉·伊万斯,label:儿子,target:哈利·波特}"
"{source:莉莉·伊万斯,label:婆婆,target:尤菲米娅·波特}"
"{source:莉莉·伊万斯,label:姐夫,target:弗农·德思礼}"
"{source:莉莉·伊万斯,label:公公,target:弗利蒙·波特}"
"{source:莉莉·伊万斯,label:从属,target:格兰芬多学院}"
"{source:莉莉·伊万斯,label:亲家,target:波特家族}"
"{source:莉莉·伊万斯,label:从属,target:波特家族}"
"{source:莉莉·伊万斯,label:孙女,target:莉莉·卢娜·波特}"
"{source:莉莉·伊万斯,label:孙子,target:詹姆·小天狼星·波特}"
"{source:莉莉·伊万斯,label:丈夫,target:詹姆·波特}"
"{source:莉莉·伊万斯,label:外甥,target:达力·德思礼}"
"{source:莉莉·伊万斯,label:儿媳,target:金妮·韦斯莱}"
"{source:莉莉·伊万斯,label:孙子,target:阿不思·西弗勒斯·波特}"
"{source:莉莉·伊万斯,label:从属,target:霍格沃茨魔法学校}"
"{source:莉莉·伊万斯,label:从属,target:鼻涕虫俱乐部}"
"{source:莉莎·杜平,label:从属,target:拉文克劳学院}"
"{source:莉莎·杜平,label:从属,target:霍格沃茨魔法学校}"
"{source:莎莉安·波克斯,label:从属,target:波克斯家庭}"
"{source:莎莉安·波克斯,label:从属,target:霍格沃茨魔法学校}"
"{label:从属,source:莫恩,target:莫恩家族}"
"{label:从属,source:莫恩,target:霍格沃茨魔法学校}"
"{label:姐姐,source:莫迪丝蒂·巴瑞波恩的兄弟姐妹,target:莫迪丝蒂·巴瑞波恩}"
"{label:女儿,source:莫迪丝蒂·巴瑞波恩的母亲,target:莫迪丝蒂·巴瑞波恩}"
"{label:女儿,source:莫迪丝蒂·巴瑞波恩的父亲,target:莫迪丝蒂·巴瑞波恩}"
"{source:莱姆斯·卢平,label:从属,target:凤凰社}"
"{source:莱姆斯·卢平,label:从属,target:劫盗者}"
"{source:莱姆斯·卢平,label:师生,target:卢娜·洛夫古德}"
"{source:莱姆斯·卢平,label:从属,target:卢平家族}"
"{source:莱姆斯·卢平,label:从属,target:唐克斯家庭}"
"{source:莱姆斯·卢平,label:岳母,target:安多米达·唐克斯}"
"{source:莱姆斯·卢平,label:妻子,target:尼法朵拉·唐克斯}"
"{source:莱姆斯·卢平,label:师生,target:德拉科·马尔福}"
"{source:莱姆斯·卢平,label:从属,target:波特家族}"
"{source:莱姆斯·卢平,label:岳父,target:泰德·唐克斯}"
"{source:莱姆斯·卢平,label:儿子,target:泰迪·卢平}"
"{source:莱姆斯·卢平,label:师生,target:秋·张}"
"{source:莱姆斯·卢平,label:父亲,target:莱尔·卢平}"
"{source:莱姆斯·卢平,label:同门,target:詹姆·波特}"
"{source:莱姆斯·卢平,label:师生,target:赫敏·格兰杰}"
"{source:莱姆斯·卢平,label:合作,target:阿拉斯托·穆迪}"
"{source:莱姆斯·卢平,label:母亲,target:霍普·卢平}"
"{source:莱姆斯·卢平,label:从属,target:霍格沃茨魔法学校}"
"{label:妻子,source:菲尼亚斯·奈杰勒斯·布莱克,target:乌尔苏拉·弗林特}"
"{label:孙女,source:菲尼亚斯·奈杰勒斯·布莱克,target:卡莉朵拉·布莱克}"
"{label:孙女,source:菲尼亚斯·奈杰勒斯·布莱克,target:卡西欧佩娅·布莱克}"
"{label:妹妹,source:菲尼亚斯·奈杰勒斯·布莱克,target:埃拉朵拉·布莱克}"
"{label:孙女,source:菲尼亚斯·奈杰勒斯·布莱克,target:塞德瑞拉·布莱克}"
"{label:孙女,source:菲尼亚斯·奈杰勒斯·布莱克,target:多瑞娅·布莱克}"
"{label:哥哥,source:菲尼亚斯·奈杰勒斯·布莱克,target:天狼星·布莱克一世}"
"{label:儿子,source:菲尼亚斯·奈杰勒斯·布莱克,target:天狼星·布莱克二世}"
"{label:从属,source:菲尼亚斯·奈杰勒斯·布莱克,target:布莱克家族}"
"{label:孙子,source:菲尼亚斯·奈杰勒斯·布莱克,target:帕勒克斯·布莱克}"
"{label:孙女,source:菲尼亚斯·奈杰勒斯·布莱克,target:查莉丝·布莱克}"
"{label:儿媳,source:菲尼亚斯·奈杰勒斯·布莱克,target:海斯帕·甘普}"
"{label:妹妹,source:菲尼亚斯·奈杰勒斯·布莱克,target:约拉·布莱克}"
"{label:儿媳,source:菲尼亚斯·奈杰勒斯·布莱克,target:维奥莱塔·伯斯德}"
"{label:孙女,source:菲尼亚斯·奈杰勒斯·布莱克,target:莱克里丝·布莱克}"
"{label:儿媳,source:菲尼亚斯·奈杰勒斯·布莱克,target:莱桑德拉·亚克斯利}"
"{label:儿子,source:菲尼亚斯·奈杰勒斯·布莱克,target:菲尼亚斯·布莱克}"
"{label:儿子,source:菲尼亚斯·奈杰勒斯·布莱克,target:西格纳斯·布莱克二世}"
"{label:女儿,source:菲尼亚斯·奈杰勒斯·布莱克,target:贝尔维娜·布莱克}"
"{label:女婿,source:菲尼亚斯·奈杰勒斯·布莱克,target:赫伯特·博克}"
"{label:孙子,source:菲尼亚斯·奈杰勒斯·布莱克,target:阿克图勒斯·布莱克三世}"
"{label:儿子,source:菲尼亚斯·奈杰勒斯·布莱克,target:阿克图勒斯·布莱克二世}"
"{label:孙子,source:菲尼亚斯·奈杰勒斯·布莱克,target:雷古勒斯·布莱克一世}"
"{label:从属,source:菲尼亚斯·奈杰勒斯·布莱克,target:霍格沃茨魔法学校}"
"{label:孙子,source:菲尼亚斯·奈杰勒斯·布莱克,target:马里厄斯·布莱克}"
"{label:妹夫,source:菲尼亚斯·奈杰勒斯·布莱克,target:鲍勃·希钦斯}"
"{source:萨拉查·斯莱特林,label:从属,target:斯莱特林学院}"
"{source:萨拉查·斯莱特林,label:从属,target:斯莱特林家族}"
"{source:萨拉查·斯莱特林,label:从属,target:霍格沃茨魔法学校}"
"{source:葛姆蕾·冈特,label:外甥女,target:伊索特·塞耶}"
"{source:葛姆蕾·冈特,label:从属,target:冈特家族}"
"{source:葛姆蕾·冈特,label:祖先,target:卡德摩斯·佩弗利尔}"
"{source:葛姆蕾·冈特,label:妹夫,target:威廉·塞耶}"
"{source:葛姆蕾·冈特,label:从属,target:斯莱特林家族}"
"{source:葛姆蕾·冈特,label:祖先,target:萨拉查·斯莱特林}"
"{source:葛姆蕾·冈特,label:妹妹,target:雷欧娜·塞耶}"
"{label:从属,source:蒙太,target:斯莱特林学院}"
"{label:从属,source:蒙太,target:斯莱特林魁地奇球队}"
"{label:从属,source:蒙太,target:蒙太家庭}"
"{label:从属,source:蒙太,target:调查行动组}"
"{label:从属,source:蒙太,target:霍格沃茨魔法学校}"
"{label:父亲,source:西尔瓦努斯·凯特尔伯恩,target:凯特尔伯恩先生}"
"{label:母亲,source:西尔瓦努斯·凯特尔伯恩,target:凯特尔伯恩夫人}"
"{label:从属,source:西尔瓦努斯·凯特尔伯恩,target:凯特尔伯恩家庭}"
"{label:从属,source:西尔瓦努斯·凯特尔伯恩,target:赫奇帕奇学院}"
"{label:从属,source:西尔瓦努斯·凯特尔伯恩,target:霍格沃茨魔法学校}"
"{source:西弗勒斯·斯内普,label:从属,target:凤凰社}"
"{source:西弗勒斯·斯内普,label:师生,target:哈利·波特}"
"{source:西弗勒斯·斯内普,label:师生,target:德拉科·马尔福}"
"{source:西弗勒斯·斯内普,label:父亲,target:托比亚·斯内普}"
"{source:西弗勒斯·斯内普,label:从属,target:斯内普家庭}"
"{source:西弗勒斯·斯内普,label:从属,target:斯莱特林学院}"
"{source:西弗勒斯·斯内普,label:从属,target:普林斯家庭}"
"{source:西弗勒斯·斯内普,label:师生,target:珀西·韦斯莱}"
"{source:西弗勒斯·斯内普,label:合作,target:米勒娃·麦格}"
"{source:西弗勒斯·斯内普,label:师生,target:纳威·隆巴顿}"
"{source:西弗勒斯·斯内普,label:师生,target:罗恩·韦斯莱}"
"{source:西弗勒斯·斯内普,label:母亲,target:艾琳·普林斯}"
"{source:西弗勒斯·斯内普,label:从属,target:莉莉·伊万斯}"
"{source:西弗勒斯·斯内普,label:同门,target:莱姆斯·卢平}"
"{source:西弗勒斯·斯内普,label:同门,target:詹姆·波特}"
"{source:西弗勒斯·斯内普,label:师生,target:赫敏·格兰杰}"
"{source:西弗勒斯·斯内普,label:从属,target:阿不思·邓布利多}"
"{source:西弗勒斯·斯内普,label:合作,target:阿拉斯托·穆迪}"
"{source:西弗勒斯·斯内普,label:职业,target:霍格沃茨校长}"
"{source:西弗勒斯·斯内普,label:从属,target:霍格沃茨魔法学校}"
"{source:西弗勒斯·斯内普,label:职业,target:霍格沃茨魔药课教师}"
"{source:西弗勒斯·斯内普,label:职业,target:霍格沃茨黑魔法防御术教授}"
"{source:西弗勒斯·斯内普,label:从属,target:食死徒}"
"{source:西弗勒斯·斯内普,label:合作,target:鲁弗斯·斯克林杰}"
"{label:母亲,source:西格纳斯·布莱克三世,target:伊尔玛·克拉布}"
"{label:女婿,source:西格纳斯·布莱克三世,target:卢修斯·马尔福}"
"{label:表哥,source:西格纳斯·布莱克三世,target:奥赖恩·布莱克}"
"{label:女儿,source:西格纳斯·布莱克三世,target:安多米达·唐克斯}"
"{label:外甥,source:西格纳斯·布莱克三世,target:小天狼星·布莱克}"
"{label:外孙女,source:西格纳斯·布莱克三世,target:尼法朵拉·唐克斯}"
"{label:从属,source:西格纳斯·布莱克三世,target:布莱克家族}"
"{label:父亲,source:西格纳斯·布莱克三世,target:帕勒克斯·布莱克}"
"{label:外孙,source:西格纳斯·布莱克三世,target:德拉科·马尔福}"
"{label:妻子,source:西格纳斯·布莱克三世,target:德鲁埃拉·罗齐尔}"
"{label:姐姐,source:西格纳斯·布莱克三世,target:沃尔布加·布莱克}"
"{label:女婿,source:西格纳斯·布莱克三世,target:泰德·唐克斯}"
"{label:女儿,source:西格纳斯·布莱克三世,target:纳西莎·马尔福}"
"{label:祖母,source:西格纳斯·布莱克三世,target:维奥莱塔·伯斯德}"
"{label:女婿,source:西格纳斯·布莱克三世,target:罗道夫斯·莱斯特兰奇}"
"{label:祖父,source:西格纳斯·布莱克三世,target:西格纳斯·布莱克}"
"{label:女儿,source:西格纳斯·布莱克三世,target:贝拉特里克斯·莱斯特兰奇}"
"{label:哥哥,source:西格纳斯·布莱克三世,target:阿尔法德·布莱克}"
"{label:外甥,source:西格纳斯·布莱克三世,target:雷古勒斯·布莱克}"
"{label:从属,source:西格纳斯·布莱克三世,target:霍格沃茨魔法学校}"
"{source:西比尔·特里劳尼,label:从属,target:凤凰社}"
"{source:西比尔·特里劳尼,label:高祖母,target:卡桑德拉·特里劳尼}"
"{source:西比尔·特里劳尼,label:前夫,target:希格尔博特姆}"
"{source:西比尔·特里劳尼,label:从属,target:拉文克劳学院}"
"{source:西比尔·特里劳尼,label:父亲,target:特里劳尼先生}"
"{source:西比尔·特里劳尼,label:母亲,target:特里劳尼夫人}"
"{source:西比尔·特里劳尼,label:从属,target:特里劳尼家族}"
"{source:西比尔·特里劳尼,label:从属,target:邓布利多军}"
"{source:西比尔·特里劳尼,label:合作,target:阿不思·邓布利多}"
"{source:西比尔·特里劳尼,label:从属,target:霍格沃茨魔法学校}"
"{source:西比尔·特里劳尼,label:从属,target:鼻涕虫俱乐部}"
"{source:西莫·斐尼甘,label:同门,target:哈利·波特}"
"{source:西莫·斐尼甘,label:父亲,target:斐尼甘先生}"
"{source:西莫·斐尼甘,label:母亲,target:斐尼甘夫人}"
"{source:西莫·斐尼甘,label:从属,target:斐尼甘家庭}"
"{source:西莫·斐尼甘,label:从属,target:爱尔兰}"
"{source:西莫·斐尼甘,label:同门,target:罗恩·韦斯莱}"
"{source:西莫·斐尼甘,label:母系表哥,target:菲戈}"
"{source:西莫·斐尼甘,label:学生,target:西弗勒斯·斯内普}"
"{source:西莫·斐尼甘,label:从属,target:邓布利多军}"
"{source:西莫·斐尼甘,label:从属,target:霍格沃茨魔法学校}"
"{source:西莫·斐尼甘的父亲,label:妻子,target:斐尼甘夫人}"
"{source:西莫·斐尼甘的父亲,label:侄子,target:菲戈}"
"{source:西莫·斐尼甘的父亲,label:儿子,target:西莫·斐尼甘}"
"{label:外公,source:詹姆·小天狼星·波特,target:亚瑟·韦斯莱}"
"{label:父系祖先,source:詹姆·小天狼星·波特,target:伊格诺图斯·佩弗利尔}"
"{label:从属,source:詹姆·小天狼星·波特,target:佩弗利尔家族}"
"{label:父亲,source:詹姆·小天狼星·波特,target:哈利·波特}"
"{label:从属,source:詹姆·小天狼星·波特,target:普威特家族}"
"{label:从属,source:詹姆·小天狼星·波特,target:波特家族}"
"{label:表妹,source:詹姆·小天狼星·波特,target:罗丝·韦斯莱}"
"{label:舅舅,source:詹姆·小天狼星·波特,target:罗恩·韦斯莱}"
"{label:妹妹,source:詹姆·小天狼星·波特,target:莉莉·卢娜·波特}"
"{label:奶奶,source:詹姆·小天狼星·波特,target:莉莉·波特}"
"{label:外婆,source:詹姆·小天狼星·波特,target:莫莉·韦斯莱}"
"{label:爷爷,source:詹姆·小天狼星·波特,target:詹姆·波特一世}"
"{label:舅母,source:詹姆·小天狼星·波特,target:赫敏·韦斯莱}"
"{label:母亲,source:詹姆·小天狼星·波特,target:金妮·韦斯莱}"
"{label:弟弟,source:詹姆·小天狼星·波特,target:阿不思·西弗勒斯·波特}"
"{label:表弟,source:詹姆·小天狼星·波特,target:雨果·韦斯莱}"
"{label:从属,source:詹姆·小天狼星·波特,target:霍格沃茨魔法学校}"
"{label:从属,source:詹姆·小天狼星·波特,target:韦斯莱家族}"
"{source:詹姆·斯图尔特,label:职业,target:伊尔弗莫尼魔法学校校长及创办者}"
"{source:詹姆·斯图尔特,label:妻子,target:伊索特·塞耶}"
"{source:詹姆·斯图尔特,label:养子,target:查威克·布特}"
"{source:詹姆·斯图尔特,label:母亲,target:玛莎·斯图尔特}"
"{source:詹姆·斯图尔特,label:女儿,target:玛莎·斯图尔特二世}"
"{source:詹姆·斯图尔特,label:职业,target:石匠}"
"{source:詹姆·斯图尔特,label:女儿,target:雷欧娜·斯图尔特}"
"{source:詹姆·斯图尔特,label:养子,target:韦伯·布特}"
"{source:詹姆·波特,label:祖父,target:亨利·波特}"
"{source:詹姆·波特,label:岳父,target:伊万斯先生}"
"{source:詹姆·波特,label:岳母,target:伊万斯夫人}"
"{source:詹姆·波特,label:从属,target:伊万斯家庭}"
"{source:詹姆·波特,label:父系祖先,target:伊格诺图斯·佩弗利尔}"
"{source:詹姆·波特,label:大姨,target:佩妮·德思礼}"
"{source:詹姆·波特,label:从属,target:凤凰社}"
"{source:詹姆·波特,label:从属,target:劫盗者}"
"{source:詹姆·波特,label:儿子,target:哈利·波特}"
"{source:詹姆·波特,label:父系祖先,target:哈德温·波特}"
"{source:詹姆·波特,label:母亲,target:尤菲米娅·波特}"
"{source:詹姆·波特,label:襟兄,target:弗农·德思礼}"
"{source:詹姆·波特,label:父亲,target:弗利蒙·波特}"
"{source:詹姆·波特,label:父系祖先,target:斯廷奇库姆的林弗雷德}"
"{source:詹姆·波特,label:从属,target:格兰芬多学院}"
"{source:詹姆·波特,label:从属,target:格兰芬多魁地奇球队}"
"{source:詹姆·波特,label:从属,target:波特家族}"
"{source:詹姆·波特,label:父系祖先,target:罗尔斯顿·波特}"
"{source:詹姆·波特,label:父系祖先,target:艾欧兰斯·佩弗利尔}"
"{source:詹姆·波特,label:妻子,target:莉莉·伊万斯}"
"{source:詹姆·波特,label:孙女,target:莉莉·卢娜·波特}"
"{source:詹姆·波特,label:孙子,target:詹姆·小天狼星·波特}"
"{source:詹姆·波特,label:姨甥,target:达力·德思礼}"
"{source:詹姆·波特,label:儿媳,target:金妮·韦斯莱}"
"{source:詹姆·波特,label:孙子,target:阿不思·西弗勒斯·波特}"
"{source:詹姆·波特,label:从属,target:霍格沃茨魔法学校}"
"{source:诺比·利奇,label:从属,target:英国魔法部}"
"{source:贝希尔德·罗氏,label:从属,target:美国魔法国会}"
"{label:祖母,source:贝拉特里克斯·莱斯特兰奇,target:伊尔玛·克拉布}"
"{label:从属,source:贝拉特里克斯·莱斯特兰奇,target:伏地魔}"
"{label:妹夫,source:贝拉特里克斯·莱斯特兰奇,target:卢修斯·马尔福}"
"{label:妹妹,source:贝拉特里克斯·莱斯特兰奇,target:安多米达·唐克斯}"
"{label:表弟,source:贝拉特里克斯·莱斯特兰奇,target:小天狼星·布莱克}"
"{label:外甥女,source:贝拉特里克斯·莱斯特兰奇,target:尼法朵拉·唐克斯}"
"{label:从属,source:贝拉特里克斯·莱斯特兰奇,target:布莱克家族}"
"{label:母氏家族,source:贝拉特里克斯·莱斯特兰奇,target:布莱克家族}"
"{label:祖父,source:贝拉特里克斯·莱斯特兰奇,target:帕勒克斯·布莱克}"
"{label:外甥,source:贝拉特里克斯·莱斯特兰奇,target:德拉科·马尔福}"
"{label:母亲,source:贝拉特里克斯·莱斯特兰奇,target:德鲁埃拉·罗齐尔}"
"{label:小叔,source:贝拉特里克斯·莱斯特兰奇,target:拉巴斯坦·莱斯特兰奇}"
"{label:从属,source:贝拉特里克斯·莱斯特兰奇,target:斯莱特林学院}"
"{label:妹夫,source:贝拉特里克斯·莱斯特兰奇,target:泰德·唐克斯}"
"{label:妹妹,source:贝拉特里克斯·莱斯特兰奇,target:纳西莎·马尔福}"
"{label:丈夫,source:贝拉特里克斯·莱斯特兰奇,target:罗道夫斯·莱斯特兰奇}"
"{label:从属,source:贝拉特里克斯·莱斯特兰奇,target:罗齐尔家族}"
"{label:母氏家族,source:贝拉特里克斯·莱斯特兰奇,target:罗齐尔家族}"
"{label:亲家,source:贝拉特里克斯·莱斯特兰奇,target:莱斯特兰奇家族}"
"{label:从属,source:贝拉特里克斯·莱斯特兰奇,target:莱斯特兰奇家族}"
"{label:父亲,source:贝拉特里克斯·莱斯特兰奇,target:西格纳斯·布莱克三世}"
"{label:表弟,source:贝拉特里克斯·莱斯特兰奇,target:雷古勒斯·布莱克}"
"{label:从属,source:贝拉特里克斯·莱斯特兰奇,target:霍格沃茨魔法学校}"
"{label:从属,source:贝拉特里克斯·莱斯特兰奇,target:食死徒}"
"{source:费比安·普威特,label:妹夫,target:亚瑟·韦斯莱}"
"{source:费比安·普威特,label:叔叔,target:伊格内修斯·普威特}"
"{source:费比安·普威特,label:从属,target:凤凰社}"
"{source:费比安·普威特,label:阿姨,target:卢克丽霞·布莱克}"
"{source:费比安·普威特,label:哥哥,target:吉迪翁·普威特}"
"{source:费比安·普威特,label:父亲,target:普威特先生}"
"{source:费比安·普威特,label:母亲,target:普威特夫人}"
"{source:费比安·普威特,label:从属,target:普威特家族}"
"{source:费比安·普威特,label:可能是兄弟,target:比利尔斯}"
"{source:费比安·普威特,label:姨妈,target:穆丽尔}"
"{source:费比安·普威特,label:妹妹,target:莫丽·韦斯莱}"
"{source:赫尔加·赫奇帕奇,label:从属,target:赫奇帕奇学院}"
"{source:赫尔加·赫奇帕奇,label:从属,target:赫奇帕奇家族}"
"{source:赫尔加·赫奇帕奇,label:后裔,target:赫普兹巴·史密斯}"
"{source:赫尔加·赫奇帕奇,label:职业,target:霍格沃茨创办者}"
"{source:赫尔加·赫奇帕奇,label:职业,target:霍格沃茨教授}"
"{source:赫尔加·赫奇帕奇,label:从属,target:霍格沃茨魔法学校}"
"{source:赫尔穆特·魏斯,label:从属,target:美国魔法国会}"
"{source:赫敏·格兰杰,label:从属,target:S.P.E.W.}"
"{source:赫敏·格兰杰,label:哥哥,target:乔治·韦斯莱}"
"{source:赫敏·格兰杰,label:公公,target:亚瑟·韦斯莱}"
"{source:赫敏·格兰杰,label:从属,target:凤凰社}"
"{source:赫敏·格兰杰,label:从属,target:哈利·波特}"
"{source:赫敏·格兰杰,label:妹夫,target:哈利·波特}"
"{source:赫敏·格兰杰,label:同门,target:塞德里克·迪戈里}"
"{source:赫敏·格兰杰,label:外甥女,target:多米尼克·韦斯莱}"
"{source:赫敏·格兰杰,label:嫂子,target:奥黛丽·韦斯莱}"
"{source:赫敏·格兰杰,label:嫂子,target:安吉利娜·约翰逊}"
"{source:赫敏·格兰杰,label:从属,target:家养小精灵权益促进会}"
"{source:赫敏·格兰杰,label:哥哥,target:弗雷德·韦斯莱}"
"{source:赫敏·格兰杰,label:外甥,target:弗雷德·韦斯莱}"
"{source:赫敏·格兰杰,label:同门,target:德拉科·马尔福}"
"{source:赫敏·格兰杰,label:哥哥,target:查理·韦斯莱}"
"{source:赫敏·格兰杰,label:父亲,target:格兰杰先生}"
"{source:赫敏·格兰杰,label:母亲,target:格兰杰夫人}"
"{source:赫敏·格兰杰,label:从属,target:格兰杰家庭}"
"{source:赫敏·格兰杰,label:哥哥,target:比尔·韦斯莱}"
"{source:赫敏·格兰杰,label:哥哥,target:珀西·韦斯莱}"
"{source:赫敏·格兰杰,label:同门,target:秋·张}"
"{source:赫敏·格兰杰,label:同门,target:纳威·隆巴顿}"
"{source:赫敏·格兰杰,label:外甥女,target:维克托娃·韦斯莱}"
"{source:赫敏·格兰杰,label:女儿,target:罗丝·韦斯莱}"
"{source:赫敏·格兰杰,label:外甥女,target:罗克珊·韦斯莱}"
"{source:赫敏·格兰杰,label:丈夫,target:罗恩·韦斯莱}"
"{source:赫敏·格兰杰,label:嫂子,target:芙蓉·德拉库尔}"
"{source:赫敏·格兰杰,label:侄女,target:莉莉·波特}"
"{source:赫敏·格兰杰,label:外甥女,target:莫丽·韦斯莱}"
"{source:赫敏·格兰杰,label:婆婆,target:莫丽·韦斯莱}"
"{source:赫敏·格兰杰,label:侄子,target:詹姆·小天狼星·波特}"
"{source:赫敏·格兰杰,label:可能为远亲,target:赫托克·达格沃斯-格兰杰}"
"{source:赫敏·格兰杰,label:外甥,target:路易·韦斯莱}"
"{source:赫敏·格兰杰,label:从属,target:邓布利多军}"
"{source:赫敏·格兰杰,label:小姑,target:金妮·韦斯莱}"
"{source:赫敏·格兰杰,label:侄子,target:阿不思·波特}"
"{source:赫敏·格兰杰,label:学生,target:阿不思·邓布利多}"
"{source:赫敏·格兰杰,label:儿子,target:雨果·韦斯莱}"
"{source:赫敏·格兰杰,label:从属,target:霍格沃茨}"
"{source:赫敏·格兰杰,label:外甥女,target:露西·韦斯莱}"
"{source:赫敏·格兰杰,label:从属,target:韦斯莱家族}"
"{source:赫敏·格兰杰,label:从属,target:魔法法律执行司}"
"{source:赫敏·格兰杰,label:职业,target:魔法法律执行司副司长}"
"{source:赫敏·格兰杰,label:从属,target:魔法生物管理控制司}"
"{source:赫敏·格兰杰,label:职业,target:魔法生物管理控制司}"
"{source:赫敏·格兰杰,label:从属,target:魔法部}"
"{source:赫敏·格兰杰,label:学生,target:鲁伯·海格}"
"{source:赫敏·格兰杰,label:从属,target:鼻涕虫俱乐部}"
"{source:赫斯菲斯托斯·戈尔,label:职业,target:傲罗}"
"{source:赫斯菲斯托斯·戈尔,label:从属,target:傲罗办公室}"
